,,Minutes,Oxy Electrode 1 Last (V),OxyElectrode 2 Last (V),OxyElectrode 3 Last (V)
75:53:22,549,9.15,0.877,0.938,0.784
75:53:23,550,9.166666667,0.879,0.938,0.784
75:53:24,551,9.183333333,0.877,0.939,0.784
75:53:25,552,9.2,0.877,0.94,0.783
75:53:26,553,9.216666667,0.878,0.94,0.784
75:53:27,554,9.233333333,0.877,0.939,0.784
75:53:28,555,9.25,0.878,0.939,0.784
75:53:29,556,9.266666667,0.877,0.938,0.782
75:53:30,557,9.283333333,0.877,0.938,0.784
75:53:31,558,9.3,0.877,0.938,0.782
75:53:32,559,9.316666667,0.877,0.936,0.784
75:53:33,560,9.333333333,0.877,0.939,0.782
75:53:34,561,9.35,0.877,0.938,0.783
75:53:35,562,9.366666667,0.876,0.94,0.783
75:53:36,563,9.383333333,0.877,0.938,0.783
75:53:37,564,9.4,0.876,0.938,0.783
75:53:38,565,9.416666667,0.878,0.938,0.783
75:53:39,566,9.433333333,0.876,0.937,0.783
75:53:40,567,9.45,0.877,0.936,0.783
75:53:41,568,9.466666667,0.876,0.935,0.783
75:53:42,569,9.483333333,0.876,0.934,0.783
75:53:43,570,9.5,0.876,0.935,0.782
75:53:44,571,9.516666667,0.875,0.933,0.782
75:53:45,572,9.533333333,0.876,0.935,0.783
75:53:46,573,9.55,0.876,0.934,0.781
75:53:47,574,9.566666667,0.876,0.936,0.783
75:53:48,575,9.583333333,0.876,0.936,0.781
75:53:49,576,9.6,0.875,0.935,0.783
75:53:50,577,9.616666667,0.876,0.937,0.782
75:53:51,578,9.633333333,0.876,0.934,0.782
75:53:52,579,9.65,0.874,0.935,0.782
75:53:53,580,9.666666667,0.876,0.936,0.783
75:53:54,581,9.683333333,0.874,0.935,0.781
75:53:55,582,9.7,0.876,0.933,0.782
75:53:56,583,9.716666667,0.874,0.931,0.781
75:53:57,584,9.733333333,0.874,0.931,0.782
75:53:58,585,9.75,0.875,0.932,0.781
75:53:59,586,9.766666667,0.874,0.931,0.781
75:54:00,587,9.783333333,0.875,0.935,0.781
75:54:01,588,9.8,0.874,0.934,0.781
75:54:02,589,9.816666667,0.874,0.935,0.782
75:54:03,590,9.833333333,0.874,0.935,0.78
75:54:04,591,9.85,0.874,0.934,0.782
75:54:05,592,9.866666667,0.874,0.933,0.779
75:54:06,593,9.883333333,0.873,0.932,0.781
75:54:07,594,9.9,0.874,0.934,0.78
75:54:08,595,9.916666667,0.874,0.933,0.78
75:54:09,596,9.933333333,0.872,0.934,0.78
75:54:10,597,9.95,0.874,0.933,0.78
75:54:11,598,9.966666667,0.872,0.932,0.78
75:54:12,599,9.983333333,0.874,0.931,0.78
75:54:13,600,10,0.872,0.931,0.779
75:54:14,601,10.01666667,0.873,0.932,0.78
75:54:15,602,10.03333333,0.873,0.934,0.78
75:54:16,603,10.05,0.872,0.933,0.78
75:54:17,604,10.06666667,0.873,0.934,0.779
75:54:18,605,10.08333333,0.872,0.931,0.78
75:54:19,606,10.1,0.873,0.933,0.78
75:54:20,607,10.11666667,0.872,0.931,0.779
75:54:21,608,10.13333333,0.872,0.933,0.78
75:54:22,609,10.15,0.873,0.933,0.778
75:54:23,610,10.16666667,0.872,0.934,0.78
75:54:24,611,10.18333333,0.872,0.935,0.778
75:54:25,612,10.2,0.872,0.934,0.78
75:54:26,613,10.21666667,0.872,0.935,0.778
75:54:27,614,10.23333333,0.871,0.933,0.779
75:54:28,615,10.25,0.871,0.933,0.778
75:54:29,616,10.26666667,0.872,0.93,0.778
75:54:30,617,10.28333333,0.87,0.93,0.779
75:54:31,618,10.3,0.872,0.931,0.778
75:54:32,619,10.31666667,0.87,0.931,0.779
75:54:33,620,10.33333333,0.871,0.93,0.779
75:54:34,621,10.35,0.87,0.93,0.779
75:54:35,622,10.36666667,0.871,0.93,0.778
75:54:36,623,10.38333333,0.87,0.93,0.778
75:54:37,624,10.4,0.869,0.93,0.778
75:54:38,625,10.41666667,0.871,0.931,0.778
75:54:39,626,10.43333333,0.869,0.931,0.777
75:54:40,627,10.45,0.871,0.933,0.777
75:54:41,628,10.46666667,0.869,0.931,0.778
75:54:42,629,10.48333333,0.871,0.931,0.778
75:54:43,630,10.5,0.869,0.929,0.776
75:54:44,631,10.51666667,0.87,0.93,0.777
75:54:45,632,10.53333333,0.869,0.928,0.776
75:54:46,633,10.55,0.87,0.929,0.777
75:54:47,634,10.56666667,0.869,0.929,0.776
75:54:48,635,10.58333333,0.869,0.929,0.777
75:54:49,636,10.6,0.869,0.93,0.775
75:54:50,637,10.61666667,0.868,0.928,0.777
75:54:51,638,10.63333333,0.869,0.93,0.775
75:54:52,639,10.65,0.868,0.929,0.776
75:54:53,640,10.66666667,0.869,0.931,0.776
75:54:54,641,10.68333333,0.868,0.928,0.775
75:54:55,642,10.7,0.868,0.928,0.776
75:54:56,643,10.71666667,0.868,0.927,0.775
75:54:57,644,10.73333333,0.867,0.927,0.777
75:54:58,645,10.75,0.868,0.928,0.775
75:54:59,646,10.76666667,0.867,0.928,0.776
75:55:00,647,10.78333333,0.868,0.929,0.775
75:55:01,648,10.8,0.867,0.927,0.775
75:55:02,649,10.81666667,0.866,0.929,0.774
75:55:03,650,10.83333333,0.867,0.928,0.775
75:55:04,651,10.85,0.866,0.928,0.774
75:55:05,652,10.86666667,0.867,0.927,0.774
75:55:06,653,10.88333333,0.865,0.928,0.775
75:55:07,654,10.9,0.867,0.928,0.774
75:55:08,655,10.91666667,0.865,0.928,0.774
75:55:09,656,10.93333333,0.867,0.929,0.774
75:55:10,657,10.95,0.866,0.929,0.775
75:55:11,658,10.96666667,0.866,0.928,0.775
75:55:12,659,10.98333333,0.867,0.929,0.775
75:55:13,660,11,0.865,0.928,0.775
75:55:14,661,11.01666667,0.866,0.93,0.775
75:55:15,662,11.03333333,0.865,0.927,0.775
75:55:16,663,11.05,0.866,0.927,0.775
75:55:17,664,11.06666667,0.865,0.925,0.774
75:55:18,665,11.08333333,0.866,0.925,0.775
75:55:19,666,11.1,0.865,0.924,0.773
75:55:20,667,11.11666667,0.865,0.923,0.774
75:55:21,668,11.13333333,0.865,0.923,0.772
75:55:22,669,11.15,0.865,0.923,0.774
75:55:23,670,11.16666667,0.865,0.925,0.773
75:55:24,671,11.18333333,0.865,0.922,0.774
75:55:25,672,11.2,0.865,0.923,0.773
75:55:26,673,11.21666667,0.864,0.921,0.773
75:55:27,674,11.23333333,0.863,0.922,0.773
75:55:28,675,11.25,0.864,0.922,0.772
75:55:29,676,11.26666667,0.863,0.922,0.774
75:55:30,677,11.28333333,0.865,0.921,0.773
75:55:31,678,11.3,0.863,0.92,0.775
75:55:32,679,11.31666667,0.864,0.921,0.772
75:55:33,680,11.33333333,0.863,0.922,0.774
75:55:34,681,11.35,0.864,0.924,0.772
75:55:35,682,11.36666667,0.864,0.921,0.773
75:55:36,683,11.38333333,0.863,0.922,0.772
75:55:37,684,11.4,0.863,0.922,0.773
75:55:38,685,11.41666667,0.862,0.924,0.773
75:55:39,686,11.43333333,0.863,0.923,0.773
75:55:40,687,11.45,0.862,0.924,0.773
75:55:41,688,11.46666667,0.863,0.923,0.772
75:55:42,689,11.48333333,0.861,0.925,0.772
75:55:43,690,11.5,0.863,0.924,0.771
75:55:44,691,11.51666667,0.861,0.923,0.772
75:55:45,692,11.53333333,0.863,0.922,0.771
75:55:46,693,11.55,0.861,0.921,0.772
75:55:47,694,11.56666667,0.862,0.92,0.771
75:55:48,695,11.58333333,0.861,0.919,0.772
75:55:49,696,11.6,0.862,0.918,0.771
75:55:50,697,11.61666667,0.861,0.918,0.77
75:55:51,698,11.63333333,0.86,0.919,0.77
75:55:52,699,11.65,0.862,0.92,0.77
75:55:53,700,11.66666667,0.86,0.92,0.77
75:55:54,701,11.68333333,0.862,0.921,0.77
75:55:55,702,11.7,0.86,0.92,0.77
75:55:56,703,11.71666667,0.862,0.919,0.77
75:55:57,704,11.73333333,0.86,0.919,0.77
75:55:58,705,11.75,0.861,0.918,0.77
75:55:59,706,11.76666667,0.859,0.919,0.769
75:56:00,707,11.78333333,0.861,0.921,0.77
75:56:01,708,11.8,0.86,0.921,0.77
75:56:02,709,11.81666667,0.861,0.919,0.77
75:56:03,710,11.83333333,0.86,0.92,0.77
75:56:04,711,11.85,0.859,0.92,0.769
75:56:05,712,11.86666667,0.86,0.921,0.77
75:56:06,713,11.88333333,0.859,0.92,0.77
75:56:07,714,11.9,0.86,0.92,0.77
75:56:08,715,11.91666667,0.858,0.919,0.77
75:56:09,716,11.93333333,0.86,0.919,0.77
75:56:10,717,11.95,0.858,0.917,0.77
75:56:11,718,11.96666667,0.86,0.915,0.77
75:56:12,719,11.98333333,0.857,0.913,0.769
75:56:13,720,12,0.859,0.914,0.769
75:56:14,721,12.01666667,0.857,0.915,0.769
75:56:15,722,12.03333333,0.859,0.913,0.769
75:56:16,723,12.05,0.857,0.914,0.769
75:56:17,724,12.06666667,0.858,0.914,0.768
75:56:18,725,12.08333333,0.856,0.915,0.769
75:56:19,726,12.1,0.858,0.916,0.769
75:56:20,727,12.11666667,0.857,0.916,0.769
75:56:21,728,12.13333333,0.858,0.917,0.769
75:56:22,729,12.15,0.857,0.916,0.769
75:56:23,730,12.16666667,0.858,0.916,0.768
75:56:24,731,12.18333333,0.857,0.916,0.769
75:56:25,732,12.2,0.858,0.919,0.768
75:56:26,733,12.21666667,0.857,0.917,0.769
75:56:27,734,12.23333333,0.858,0.918,0.768
75:56:28,735,12.25,0.857,0.918,0.769
75:56:29,736,12.26666667,0.857,0.919,0.768
75:56:30,737,12.28333333,0.858,0.918,0.768
75:56:31,738,12.3,0.856,0.917,0.768
75:56:32,739,12.31666667,0.857,0.915,0.768
75:56:33,740,12.33333333,0.856,0.916,0.768
75:56:34,741,12.35,0.857,0.913,0.767
75:56:35,742,12.36666667,0.856,0.914,0.767
75:56:36,743,12.38333333,0.857,0.915,0.767
75:56:37,744,12.4,0.856,0.917,0.768
75:56:38,745,12.41666667,0.857,0.915,0.767
75:56:39,746,12.43333333,0.855,0.915,0.768
75:56:40,747,12.45,0.856,0.916,0.767
75:56:41,748,12.46666667,0.855,0.915,0.768
75:56:42,749,12.48333333,0.857,0.915,0.767
75:56:43,750,12.5,0.856,0.915,0.768
75:56:44,751,12.51666667,0.856,0.917,0.767
75:56:45,752,12.53333333,0.856,0.916,0.767
75:56:46,753,12.55,0.856,0.918,0.766
75:56:47,754,12.56666667,0.857,0.918,0.767
75:56:48,755,12.58333333,0.855,0.919,0.767
75:56:49,756,12.6,0.857,0.918,0.767
75:56:50,757,12.61666667,0.855,0.917,0.766
75:56:51,758,12.63333333,0.856,0.914,0.766
75:56:52,759,12.65,0.855,0.915,0.767
75:56:53,760,12.66666667,0.856,0.915,0.766
75:56:54,761,12.68333333,0.854,0.915,0.766
75:56:55,762,12.7,0.855,0.916,0.766
75:56:56,763,12.71666667,0.854,0.916,0.766
75:56:57,764,12.73333333,0.855,0.918,0.765
75:56:58,765,12.75,0.855,0.918,0.766
75:56:59,766,12.76666667,0.854,0.918,0.766
75:57:00,767,12.78333333,0.855,0.918,0.766
75:57:01,768,12.8,0.853,0.917,0.766
75:57:02,769,12.81666667,0.854,0.918,0.765
75:57:03,770,12.83333333,0.853,0.917,0.765
75:57:04,771,12.85,0.855,0.917,0.765
75:57:05,772,12.86666667,0.853,0.916,0.765
75:57:06,773,12.88333333,0.855,0.917,0.765
75:57:07,774,12.9,0.853,0.916,0.764
75:57:08,775,12.91666667,0.854,0.916,0.766
75:57:09,776,12.93333333,0.853,0.916,0.764
75:57:10,777,12.95,0.854,0.916,0.765
75:57:11,778,12.96666667,0.853,0.917,0.765
75:57:12,779,12.98333333,0.853,0.916,0.765
75:57:13,780,13,0.853,0.917,0.765
75:57:14,781,13.01666667,0.852,0.915,0.764
75:57:15,782,13.03333333,0.853,0.915,0.764
75:57:16,783,13.05,0.852,0.914,0.764
75:57:17,784,13.06666667,0.853,0.915,0.764
75:57:18,785,13.08333333,0.852,0.915,0.764
75:57:19,786,13.1,0.853,0.917,0.765
75:57:20,787,13.11666667,0.852,0.915,0.765
75:57:21,788,13.13333333,0.853,0.915,0.765
75:57:22,789,13.15,0.852,0.913,0.764
75:57:23,790,13.16666667,0.853,0.912,0.765
75:57:24,791,13.18333333,0.851,0.912,0.763
75:57:25,792,13.2,0.852,0.912,0.765
75:57:26,793,13.21666667,0.851,0.912,0.763
75:57:27,794,13.23333333,0.852,0.912,0.765
75:57:28,795,13.25,0.852,0.914,0.763
75:57:29,796,13.26666667,0.852,0.913,0.764
75:57:30,797,13.28333333,0.852,0.915,0.763
75:57:31,798,13.3,0.851,0.912,0.764
75:57:32,799,13.31666667,0.852,0.913,0.764
75:57:33,800,13.33333333,0.851,0.911,0.763
75:57:34,801,13.35,0.85,0.912,0.764
75:57:35,802,13.36666667,0.851,0.909,0.762
75:57:36,803,13.38333333,0.85,0.91,0.764
75:57:37,804,13.4,0.851,0.91,0.762
75:57:38,805,13.41666667,0.85,0.909,0.764
75:57:39,806,13.43333333,0.851,0.911,0.762
75:57:40,807,13.45,0.85,0.911,0.763
75:57:41,808,13.46666667,0.85,0.912,0.762
75:57:42,809,13.48333333,0.851,0.91,0.763
75:57:43,810,13.5,0.849,0.911,0.763
75:57:44,811,13.51666667,0.851,0.911,0.762
75:57:45,812,13.53333333,0.849,0.912,0.763
75:57:46,813,13.55,0.851,0.912,0.763
75:57:47,814,13.56666667,0.849,0.911,0.762
75:57:48,815,13.58333333,0.85,0.91,0.762
75:57:49,816,13.6,0.848,0.911,0.762
75:57:50,817,13.61666667,0.849,0.91,0.763
75:57:51,818,13.63333333,0.849,0.911,0.762
75:57:52,819,13.65,0.848,0.911,0.762
75:57:53,820,13.66666667,0.85,0.913,0.762
75:57:54,821,13.68333333,0.849,0.911,0.762
75:57:55,822,13.7,0.85,0.912,0.762
75:57:56,823,13.71666667,0.848,0.91,0.761
75:57:57,824,13.73333333,0.849,0.909,0.762
75:57:58,825,13.75,0.849,0.91,0.76
75:57:59,826,13.76666667,0.848,0.91,0.762
75:58:00,827,13.78333333,0.849,0.911,0.76
75:58:01,828,13.8,0.848,0.909,0.761
75:58:02,829,13.81666667,0.848,0.912,0.76
75:58:03,830,13.83333333,0.848,0.91,0.76
75:58:04,831,13.85,0.847,0.911,0.76
75:58:05,832,13.86666667,0.848,0.91,0.76
75:58:06,833,13.88333333,0.846,0.91,0.76
75:58:07,834,13.9,0.848,0.909,0.76
75:58:08,835,13.91666667,0.846,0.908,0.761
75:58:09,836,13.93333333,0.848,0.907,0.759
75:58:10,837,13.95,0.847,0.907,0.76
75:58:11,838,13.96666667,0.847,0.909,0.759
75:58:12,839,13.98333333,0.847,0.909,0.76
75:58:13,840,14,0.846,0.91,0.759
75:58:14,841,14.01666667,0.847,0.908,0.759
75:58:15,842,14.03333333,0.846,0.907,0.759
75:58:16,843,14.05,0.847,0.907,0.76
75:58:17,844,14.06666667,0.845,0.906,0.759
75:58:18,845,14.08333333,0.847,0.909,0.759
75:58:19,846,14.1,0.845,0.908,0.758
75:58:20,847,14.11666667,0.846,0.907,0.759
75:58:21,848,14.13333333,0.845,0.905,0.758
75:58:22,849,14.15,0.846,0.906,0.759
75:58:23,850,14.16666667,0.846,0.908,0.758
75:58:24,851,14.18333333,0.845,0.906,0.759
75:58:25,852,14.2,0.845,0.908,0.758
75:58:26,853,14.21666667,0.845,0.907,0.758
75:58:27,854,14.23333333,0.846,0.908,0.758
75:58:28,855,14.25,0.845,0.907,0.758
75:58:29,856,14.26666667,0.846,0.909,0.759
75:58:30,857,14.28333333,0.845,0.906,0.758
75:58:31,858,14.3,0.845,0.905,0.759
75:58:32,859,14.31666667,0.845,0.903,0.757
75:58:33,860,14.33333333,0.844,0.904,0.759
75:58:34,861,14.35,0.845,0.904,0.757
75:58:35,862,14.36666667,0.844,0.903,0.759
75:58:36,863,14.38333333,0.845,0.905,0.757
75:58:37,864,14.4,0.844,0.904,0.758
75:58:38,865,14.41666667,0.844,0.905,0.757
75:58:39,866,14.43333333,0.844,0.902,0.758
75:58:40,867,14.45,0.843,0.905,0.757
75:58:41,868,14.46666667,0.845,0.903,0.757
75:58:42,869,14.48333333,0.843,0.905,0.758
75:58:43,870,14.5,0.845,0.904,0.757
75:58:44,871,14.51666667,0.843,0.905,0.758
75:58:45,872,14.53333333,0.844,0.905,0.757
75:58:46,873,14.55,0.843,0.904,0.758
75:58:47,874,14.56666667,0.843,0.905,0.757
75:58:48,875,14.58333333,0.843,0.905,0.758
75:58:49,876,14.6,0.842,0.905,0.758
75:58:50,877,14.61666667,0.844,0.906,0.758
75:58:51,878,14.63333333,0.842,0.906,0.758
75:58:52,879,14.65,0.844,0.907,0.759
75:58:53,880,14.66666667,0.842,0.906,0.757
75:58:54,881,14.68333333,0.843,0.906,0.758
75:58:55,882,14.7,0.842,0.906,0.756
75:58:56,883,14.71666667,0.843,0.907,0.758
75:58:57,884,14.73333333,0.843,0.907,0.757
75:58:58,885,14.75,0.842,0.906,0.757
75:58:59,886,14.76666667,0.843,0.908,0.757
75:59:00,887,14.78333333,0.842,0.906,0.757
75:59:01,888,14.8,0.842,0.908,0.757
75:59:02,889,14.81666667,0.842,0.905,0.757
75:59:03,890,14.83333333,0.842,0.906,0.758
75:59:04,891,14.85,0.842,0.905,0.757
75:59:05,892,14.86666667,0.841,0.904,0.758
75:59:06,893,14.88333333,0.842,0.904,0.757
75:59:07,894,14.9,0.841,0.903,0.758
75:59:08,895,14.91666667,0.841,0.902,0.756
75:59:09,896,14.93333333,0.84,0.902,0.757
75:59:10,897,14.95,0.841,0.904,0.756
75:59:11,898,14.96666667,0.841,0.903,0.757
75:59:12,899,14.98333333,0.84,0.905,0.756
75:59:13,900,15,0.841,0.904,0.756
75:59:14,901,15.01666667,0.839,0.905,0.756
75:59:15,902,15.03333333,0.841,0.903,0.756
75:59:16,903,15.05,0.839,0.903,0.756
75:59:17,904,15.06666667,0.841,0.903,0.756
75:59:18,905,15.08333333,0.839,0.904,0.756
75:59:19,906,15.1,0.841,0.905,0.755
75:59:20,907,15.11666667,0.84,0.905,0.755
75:59:21,908,15.13333333,0.84,0.905,0.754
75:59:22,909,15.15,0.839,0.905,0.755
75:59:23,910,15.16666667,0.839,0.905,0.754
75:59:24,911,15.18333333,0.84,0.905,0.754
75:59:25,912,15.2,0.839,0.904,0.754
75:59:26,913,15.21666667,0.84,0.902,0.753
75:59:27,914,15.23333333,0.838,0.901,0.753
75:59:28,915,15.25,0.839,0.902,0.753
75:59:29,916,15.26666667,0.837,0.9,0.752
75:59:30,917,15.28333333,0.839,0.899,0.753
75:59:31,918,15.3,0.837,0.899,0.752
75:59:32,919,15.31666667,0.839,0.899,0.753
75:59:33,920,15.33333333,0.838,0.898,0.753
75:59:34,921,15.35,0.838,0.897,0.753
75:59:35,922,15.36666667,0.838,0.896,0.753
75:59:36,923,15.38333333,0.838,0.897,0.753
75:59:37,924,15.4,0.838,0.899,0.753
75:59:38,925,15.41666667,0.837,0.898,0.753
75:59:39,926,15.43333333,0.838,0.899,0.753
75:59:40,927,15.45,0.837,0.899,0.754
75:59:41,928,15.46666667,0.838,0.9,0.753
75:59:42,929,15.48333333,0.836,0.899,0.754
75:59:43,930,15.5,0.838,0.9,0.754
75:59:44,931,15.51666667,0.836,0.898,0.753
75:59:45,932,15.53333333,0.838,0.9,0.755
75:59:46,933,15.55,0.836,0.9,0.753
75:59:47,934,15.56666667,0.838,0.9,0.755
75:59:48,935,15.58333333,0.836,0.9,0.753
75:59:49,936,15.6,0.837,0.899,0.755
75:59:50,937,15.61666667,0.836,0.899,0.754
75:59:51,938,15.63333333,0.836,0.898,0.755
75:59:52,939,15.65,0.837,0.898,0.754
75:59:53,940,15.66666667,0.835,0.896,0.754
75:59:54,941,15.68333333,0.836,0.897,0.753
75:59:55,942,15.7,0.835,0.896,0.753
75:59:56,943,15.71666667,0.836,0.898,0.753
75:59:57,944,15.73333333,0.835,0.897,0.754
75:59:58,945,15.75,0.836,0.897,0.753
75:59:59,946,15.76666667,0.834,0.896,0.754
76:00:00,947,15.78333333,0.836,0.897,0.753
76:00:01,948,15.8,0.834,0.896,0.753
76:00:02,949,15.81666667,0.835,0.898,0.754
76:00:03,950,15.83333333,0.834,0.897,0.754
76:00:04,951,15.85,0.835,0.897,0.754
76:00:05,952,15.86666667,0.833,0.898,0.753
76:00:06,953,15.88333333,0.835,0.9,0.754
76:00:07,954,15.9,0.834,0.9,0.753
76:00:08,955,15.91666667,0.836,0.9,0.753
76:00:09,956,15.93333333,0.833,0.9,0.754
76:00:10,957,15.95,0.835,0.899,0.753
76:00:11,958,15.96666667,0.833,0.899,0.754
76:00:12,959,15.98333333,0.834,0.898,0.753
76:00:13,960,16,0.833,0.898,0.754
76:00:14,961,16.01666667,0.834,0.898,0.752
76:00:15,962,16.03333333,0.833,0.898,0.753
76:00:16,963,16.05,0.834,0.899,0.752
76:00:17,964,16.06666667,0.833,0.898,0.754
76:00:18,965,16.08333333,0.834,0.899,0.752
76:00:19,966,16.1,0.833,0.897,0.754
76:00:20,967,16.11666667,0.833,0.898,0.752
76:00:21,968,16.13333333,0.833,0.896,0.753
76:00:22,969,16.15,0.833,0.898,0.751
76:00:23,970,16.16666667,0.832,0.897,0.753
76:00:24,971,16.18333333,0.833,0.898,0.751
76:00:25,972,16.2,0.832,0.896,0.753
76:00:26,973,16.21666667,0.832,0.898,0.751
76:00:27,974,16.23333333,0.831,0.896,0.752
76:00:28,975,16.25,0.832,0.898,0.751
76:00:29,976,16.26666667,0.831,0.896,0.751
76:00:30,977,16.28333333,0.832,0.898,0.751
76:00:31,978,16.3,0.831,0.897,0.752
76:00:32,979,16.31666667,0.832,0.898,0.751
76:00:33,980,16.33333333,0.831,0.897,0.751
76:00:34,981,16.35,0.832,0.899,0.751
76:00:35,982,16.36666667,0.83,0.898,0.751
76:00:36,983,16.38333333,0.832,0.899,0.751
76:00:37,984,16.4,0.83,0.899,0.75
76:00:38,985,16.41666667,0.831,0.9,0.751
76:00:39,986,16.43333333,0.83,0.899,0.749
76:00:40,987,16.45,0.831,0.898,0.75
76:00:41,988,16.46666667,0.83,0.899,0.749
76:00:42,989,16.48333333,0.831,0.9,0.75
76:00:43,990,16.5,0.83,0.9,0.748
76:00:44,991,16.51666667,0.831,0.9,0.749
76:00:45,992,16.53333333,0.829,0.899,0.748
76:00:46,993,16.55,0.831,0.898,0.748
76:00:47,994,16.56666667,0.83,0.899,0.748
76:00:48,995,16.58333333,0.829,0.899,0.747
76:00:49,996,16.6,0.83,0.899,0.747
76:00:50,997,16.61666667,0.829,0.898,0.746
76:00:51,998,16.63333333,0.83,0.899,0.747
76:00:52,999,16.65,0.829,0.898,0.746
76:00:53,1000,16.66666667,0.829,0.897,0.747
76:00:54,1001,16.68333333,0.829,0.898,0.746
76:00:55,1002,16.7,0.83,0.897,0.746
76:00:56,1003,16.71666667,0.829,0.899,0.745
76:00:57,1004,16.73333333,0.83,0.898,0.746
76:00:58,1005,16.75,0.828,0.899,0.745
76:00:59,1006,16.76666667,0.828,0.897,0.746
76:01:00,1007,16.78333333,0.828,0.899,0.746
76:01:01,1008,16.8,0.829,0.897,0.746
76:01:02,1009,16.81666667,0.828,0.897,0.746
76:01:03,1010,16.83333333,0.828,0.896,0.746
76:01:04,1011,16.85,0.827,0.898,0.745
76:01:05,1012,16.86666667,0.827,0.895,0.745
76:01:06,1013,16.88333333,0.827,0.897,0.745
76:01:07,1014,16.9,0.827,0.896,0.746
76:01:08,1015,16.91666667,0.827,0.897,0.747
76:01:09,1016,16.93333333,0.827,0.896,0.746
76:01:10,1017,16.95,0.828,0.897,0.747
76:01:11,1018,16.96666667,0.827,0.896,0.746
76:01:12,1019,16.98333333,0.828,0.896,0.746
76:01:13,1020,17,0.826,0.895,0.745
76:01:14,1021,17.01666667,0.828,0.896,0.747
76:01:15,1022,17.03333333,0.826,0.896,0.746
76:01:16,1023,17.05,0.828,0.896,0.747
76:01:17,1024,17.06666667,0.826,0.896,0.747
76:01:18,1025,17.08333333,0.828,0.896,0.747
76:01:19,1026,17.1,0.826,0.897,0.747
76:01:20,1027,17.11666667,0.827,0.896,0.746
76:01:21,1028,17.13333333,0.825,0.895,0.747
76:01:22,1029,17.15,0.827,0.894,0.746
76:01:23,1030,17.16666667,0.825,0.896,0.747
76:01:24,1031,17.18333333,0.826,0.895,0.745
76:01:25,1032,17.2,0.825,0.894,0.747
76:01:26,1033,17.21666667,0.826,0.894,0.746
76:01:27,1034,17.23333333,0.826,0.895,0.748
76:01:28,1035,17.25,0.826,0.895,0.746
76:01:29,1036,17.26666667,0.826,0.896,0.747
76:01:30,1037,17.28333333,0.825,0.895,0.745
76:01:31,1038,17.3,0.825,0.894,0.747
76:01:32,1039,17.31666667,0.824,0.894,0.745
76:01:33,1040,17.33333333,0.826,0.894,0.746
76:01:34,1041,17.35,0.824,0.894,0.745
76:01:35,1042,17.36666667,0.826,0.893,0.746
76:01:36,1043,17.38333333,0.824,0.892,0.745
76:01:37,1044,17.4,0.826,0.892,0.746
76:01:38,1045,17.41666667,0.824,0.892,0.746
76:01:39,1046,17.43333333,0.825,0.892,0.746
76:01:40,1047,17.45,0.824,0.892,0.746
76:01:41,1048,17.46666667,0.825,0.893,0.746
76:01:42,1049,17.48333333,0.824,0.893,0.746
76:01:43,1050,17.5,0.825,0.894,0.745
76:01:44,1051,17.51666667,0.824,0.893,0.746
76:01:45,1052,17.53333333,0.825,0.893,0.745
76:01:46,1053,17.55,0.824,0.893,0.746
76:01:47,1054,17.56666667,0.824,0.894,0.745
76:01:48,1055,17.58333333,0.823,0.892,0.746
76:01:49,1056,17.6,0.824,0.894,0.744
76:01:50,1057,17.61666667,0.823,0.892,0.746
76:01:51,1058,17.63333333,0.824,0.893,0.744
76:01:52,1059,17.65,0.823,0.891,0.745
76:01:53,1060,17.66666667,0.823,0.893,0.744
76:01:54,1061,17.68333333,0.823,0.891,0.745
76:01:55,1062,17.7,0.823,0.892,0.744
76:01:56,1063,17.71666667,0.823,0.89,0.745
76:01:57,1064,17.73333333,0.823,0.891,0.743
76:01:58,1065,17.75,0.823,0.889,0.744
76:01:59,1066,17.76666667,0.823,0.891,0.743
76:02:00,1067,17.78333333,0.822,0.89,0.743
76:02:01,1068,17.8,0.824,0.891,0.743
76:02:02,1069,17.81666667,0.822,0.889,0.743
76:02:03,1070,17.83333333,0.823,0.89,0.743
76:02:04,1071,17.85,0.821,0.89,0.742
76:02:05,1072,17.86666667,0.823,0.889,0.742
76:02:06,1073,17.88333333,0.821,0.89,0.742
76:02:07,1074,17.9,0.822,0.89,0.742
76:02:08,1075,17.91666667,0.821,0.89,0.742
76:02:09,1076,17.93333333,0.822,0.887,0.742
76:02:10,1077,17.95,0.821,0.889,0.741
76:02:11,1078,17.96666667,0.821,0.887,0.742
76:02:12,1079,17.98333333,0.821,0.889,0.74
76:02:13,1080,18,0.821,0.886,0.741
76:02:14,1081,18.01666667,0.821,0.888,0.741
76:02:15,1082,18.03333333,0.82,0.884,0.741
76:02:16,1083,18.05,0.821,0.886,0.741
76:02:17,1084,18.06666667,0.82,0.884,0.741
76:02:18,1085,18.08333333,0.82,0.886,0.74
76:02:19,1086,18.1,0.819,0.885,0.741
76:02:20,1087,18.11666667,0.82,0.886,0.74
76:02:21,1088,18.13333333,0.819,0.885,0.74
